"","long","lat","group","order","region","subregion"
"1703",-80.930290222168,25.2788963317871,9,1703,"florida",NA
"1704",-80.924560546875,25.2960872650146,9,1704,"florida",NA
"1705",-80.918830871582,25.3132743835449,9,1705,"florida",NA
"1706",-80.918830871582,25.3247337341309,9,1706,"florida",NA
"1707",-80.930290222168,25.3304634094238,9,1707,"florida",NA
"1708",-80.9646682739258,25.3247337341309,9,1708,"florida",NA
"1709",-80.9818572998047,25.3247337341309,9,1709,"florida",NA
"1710",-80.9875793457031,25.3304634094238,9,1710,"florida",NA
"1711",-80.9990463256836,25.3533821105957,9,1711,"florida",NA
"1712",-81.0162353515625,25.3591117858887,9,1712,"florida",NA
"1713",-81.0219650268555,25.3591117858887,9,1713,"florida",NA
"1714",-81.0620727539062,25.3820304870605,9,1714,"florida",NA
"1715",-81.0735244750977,25.3820304870605,9,1715,"florida",NA
"1716",-81.102180480957,25.3763008117676,9,1716,"florida",NA
"1717",-81.1136322021484,25.3820304870605,9,1717,"florida",NA
"1718",-81.1537399291992,25.3992195129395,9,1718,"florida",NA
"1719",-81.1709289550781,25.4221363067627,9,1719,"florida",NA
"1720",-81.1766586303711,25.4737033843994,9,1720,"florida",NA
"1721",-81.19384765625,25.4908924102783,9,1721,"florida",NA
"1722",-81.2167663574219,25.5138111114502,9,1722,"florida",NA
"1723",-81.2224960327148,25.5252685546875,9,1723,"florida",NA
"1724",-81.2110366821289,25.5481872558594,9,1724,"florida",NA
"1725",-81.2167663574219,25.5596466064453,9,1725,"florida",NA
"1726",-81.2454147338867,25.5711059570312,9,1726,"florida",NA
"1727",-81.2511444091797,25.5882949829102,9,1727,"florida",NA
"1728",-81.2855224609375,25.6570510864258,9,1728,"florida",NA
"1729",-81.3141708374023,25.685697555542,9,1729,"florida",NA
"1730",-81.3313598632812,25.7028865814209,9,1730,"florida",NA
"1731",-81.3600082397461,25.7659111022949,9,1731,"florida",NA
"1732",-81.382926940918,25.8002891540527,9,1732,"florida",NA
"1733",-81.4115753173828,25.8289375305176,9,1733,"florida",NA
"1734",-81.4631423950195,25.8633155822754,9,1734,"florida",NA
"1735",-81.5032501220703,25.8805046081543,9,1735,"florida",NA
"1736",-81.5261611938477,25.8862323760986,9,1736,"florida",NA
"1737",-81.5433578491211,25.9091510772705,9,1737,"florida",NA
"1738",-81.5662689208984,25.9091510772705,9,1738,"florida",NA
"1739",-81.5777282714844,25.8976917266846,9,1739,"florida",NA
"1740",-81.6121063232422,25.9148826599121,9,1740,"florida",NA
"1741",-81.6350326538086,25.9091510772705,9,1741,"florida",NA
"1742",-81.652214050293,25.9148826599121,9,1742,"florida",NA
"1743",-81.6751327514648,25.9206104278564,9,1743,"florida",NA
"1744",-81.6923217773438,25.9148826599121,9,1744,"florida",NA
"1745",-81.7095108032227,25.9148826599121,9,1745,"florida",NA
"1746",-81.7209701538086,25.9206104278564,9,1746,"florida",NA
"1747",-81.7496185302734,25.9377994537354,9,1747,"florida",NA
"1748",-81.7839965820312,26.0008239746094,9,1748,"florida",NA
"1749",-81.824104309082,26.132604598999,9,1749,"florida",NA
"1750",-81.8470230102539,26.2357368469238,9,1750,"florida",NA
"1751",-81.8527450561523,26.2930335998535,9,1751,"florida",NA
"1752",-81.8527450561523,26.3274116516113,9,1752,"florida",NA
"1753",-81.8527450561523,26.3732471466064,9,1753,"florida",NA
"1754",-81.8527450561523,26.3961658477783,9,1754,"florida",NA
"1755",-81.8756713867188,26.4133548736572,9,1755,"florida",NA
"1756",-81.8756713867188,26.4305419921875,9,1756,"florida",NA
"1757",-81.8756713867188,26.4534606933594,9,1757,"florida",NA
"1758",-81.8871307373047,26.4534606933594,9,1758,"florida",NA
"1759",-81.9157791137695,26.4420013427734,9,1759,"florida",NA
"1760",-81.9329605102539,26.447732925415,9,1760,"florida",NA
"1761",-81.9673461914062,26.4878387451172,9,1761,"florida",NA
"1762",-81.9902572631836,26.4878387451172,9,1762,"florida",NA
"1763",-82.007453918457,26.5107574462891,9,1763,"florida",NA
"1764",-82.007453918457,26.522216796875,9,1764,"florida",NA
"1765",-81.9845275878906,26.5394058227539,9,1765,"florida",NA
"1766",-81.9902572631836,26.5508651733398,9,1766,"florida",NA
"1767",-82.0189056396484,26.5508651733398,9,1767,"florida",NA
"1768",-82.0475616455078,26.5508651733398,9,1768,"florida",NA
"1769",-82.0590133666992,26.5623245239258,9,1769,"florida",NA
"1770",-82.0647430419922,26.585241317749,9,1770,"florida",NA
"1771",-82.0647430419922,26.6253490447998,9,1771,"florida",NA
"1772",-82.0762023925781,26.648265838623,9,1772,"florida",NA
"1773",-82.0933990478516,26.6654567718506,9,1773,"florida",NA
"1774",-82.09912109375,26.6883735656738,9,1774,"florida",NA
"1775",-82.0933990478516,26.7342109680176,9,1775,"florida",NA
"1776",-82.0819320678711,26.7628574371338,9,1776,"florida",NA
"1777",-82.0647430419922,26.7972354888916,9,1777,"florida",NA
"1778",-82.0762023925781,26.8602619171143,9,1778,"florida",NA
"1779",-82.0933990478516,26.8889102935791,9,1779,"florida",NA
"1780",-82.1105804443359,26.911828994751,9,1780,"florida",NA
"1781",-82.104850769043,26.9232883453369,9,1781,"florida",NA
"1782",-82.0933990478516,26.9347457885742,9,1782,"florida",NA
"1783",-82.0475616455078,26.9462051391602,9,1783,"florida",NA
"1784",-82.0360946655273,26.9576644897461,9,1784,"florida",NA
"1785",-82.0360946655273,26.974853515625,9,1785,"florida",NA
"1786",-82.0475616455078,26.980583190918,9,1786,"florida",NA
"1787",-82.0762023925781,26.969123840332,9,1787,"florida",NA
"1788",-82.09912109375,26.9633941650391,9,1788,"florida",NA
"1789",-82.1163101196289,26.9633941650391,9,1789,"florida",NA
"1790",-82.1277694702148,26.9633941650391,9,1790,"florida",NA
"1791",-82.1506881713867,26.9633941650391,9,1791,"florida",NA
"1792",-82.1678771972656,26.9576644897461,9,1792,"florida",NA
"1793",-82.2366333007812,26.9977703094482,9,1793,"florida",NA
"1794",-82.2538223266602,27.0035018920898,9,1794,"florida",NA
"1795",-82.2595520019531,26.9977703094482,9,1795,"florida",NA
"1796",-82.2595520019531,26.974853515625,9,1796,"florida",NA
"1797",-82.2423629760742,26.9576644897461,9,1797,"florida",NA
"1798",-82.1736068725586,26.8831787109375,9,1798,"florida",NA
"1799",-82.1621475219727,26.8545322418213,9,1799,"florida",NA
"1800",-82.1621475219727,26.8201541900635,9,1800,"florida",NA
"1801",-82.1736068725586,26.8144245147705,9,1801,"florida",NA
"1802",-82.2022552490234,26.8201541900635,9,1802,"florida",NA
"1803",-82.2137145996094,26.8258838653564,9,1803,"florida",NA
"1804",-82.2366333007812,26.8258838653564,9,1804,"florida",NA
"1805",-82.2480926513672,26.8201541900635,9,1805,"florida",NA
"1806",-82.2652740478516,26.8430728912354,9,1806,"florida",NA
"1807",-82.282470703125,26.8373432159424,9,1807,"florida",NA
"1808",-82.2939300537109,26.8545322418213,9,1808,"florida",NA
"1809",-82.3340377807617,26.8946380615234,9,1809,"florida",NA
"1810",-82.3454895019531,26.9404754638672,9,1810,"florida",NA
"1811",-82.3626861572266,26.9519348144531,9,1811,"florida",NA
"1812",-82.3855972290039,26.969123840332,9,1812,"florida",NA
"1813",-82.4085235595703,26.9977703094482,9,1813,"florida",NA
"1814",-82.4257049560547,27.0321483612061,9,1814,"florida",NA
"1815",-82.4658126831055,27.0779857635498,9,1815,"florida",NA
"1816",-82.4772720336914,27.100902557373,9,1816,"florida",NA
"1817",-82.4772720336914,27.1180934906006,9,1817,"florida",NA
"1818",-82.4715423583984,27.1524696350098,9,1818,"florida",NA
"1819",-82.4830017089844,27.1811180114746,9,1819,"florida",NA
"1820",-82.5173797607422,27.2269535064697,9,1820,"florida",NA
"1821",-82.5460357666016,27.3014392852783,9,1821,"florida",NA
"1822",-82.5632171630859,27.3472747802734,9,1822,"florida",NA
"1823",-82.5632171630859,27.3873825073242,9,1823,"florida",NA
"1824",-82.5689468383789,27.4103012084961,9,1824,"florida",NA
"1825",-82.6033248901367,27.433219909668,9,1825,"florida",NA
"1826",-82.6262435913086,27.4504070281982,9,1826,"florida",NA
"1827",-82.6720733642578,27.4618663787842,9,1827,"florida",NA
"1828",-82.6778106689453,27.4733257293701,9,1828,"florida",NA
"1829",-82.6663513183594,27.5134334564209,9,1829,"florida",NA
"1830",-82.6606216430664,27.5306224822998,9,1830,"florida",NA
"1831",-82.6548919677734,27.5306224822998,9,1831,"florida",NA
"1832",-82.6319732666016,27.5306224822998,9,1832,"florida",NA
"1833",-82.5861358642578,27.5248928070068,9,1833,"florida",NA
"1834",-82.5804061889648,27.5363521575928,9,1834,"florida",NA
"1835",-82.5861358642578,27.5764579772949,9,1835,"florida",NA
"1836",-82.5918655395508,27.5821895599365,9,1836,"florida",NA
"1837",-82.5975952148438,27.5936470031738,9,1837,"florida",NA
"1838",-82.5918655395508,27.6051063537598,9,1838,"florida",NA
"1839",-82.5689468383789,27.6222953796387,9,1839,"florida",NA
"1840",-82.5632171630859,27.6452121734619,9,1840,"florida",NA
"1841",-82.5632171630859,27.6566715240479,9,1841,"florida",NA
"1842",-82.557487487793,27.6681308746338,9,1842,"florida",NA
"1843",-82.5402984619141,27.6738624572754,9,1843,"florida",NA
"1844",-82.5173797607422,27.6853218078613,9,1844,"florida",NA
"1845",-82.5001983642578,27.7025089263916,9,1845,"florida",NA
"1846",-82.4772720336914,27.7139682769775,9,1846,"florida",NA
"1847",-82.4715423583984,27.7254276275635,9,1847,"florida",NA
"1848",-82.4772720336914,27.7483444213867,9,1848,"florida",NA
"1849",-82.4772720336914,27.7598037719727,9,1849,"florida",NA
"1850",-82.4658126831055,27.7712631225586,9,1850,"florida",NA
"1851",-82.4314346313477,27.7827224731445,9,1851,"florida",NA
"1852",-82.3855972290039,27.8457489013672,9,1852,"florida",NA
"1853",-82.3913269042969,27.8629379272461,9,1853,"florida",NA
"1854",-82.3970565795898,27.874397277832,9,1854,"florida",NA
"1855",-82.4085235595703,27.885856628418,9,1855,"florida",NA
"1856",-82.4142532348633,27.9145030975342,9,1856,"florida",NA
"1857",-82.4085235595703,27.943151473999,9,1857,"florida",NA
"1858",-82.4314346313477,27.948881149292,9,1858,"florida",NA
"1859",-82.4371643066406,27.9603404998779,9,1859,"florida",NA
"1860",-82.4486236572266,27.9603404998779,9,1860,"florida",NA
"1861",-82.460090637207,27.954610824585,9,1861,"florida",NA
"1862",-82.4658126831055,27.9316940307617,9,1862,"florida",NA
"1863",-82.4830017089844,27.9087753295898,9,1863,"florida",NA
"1864",-82.4772720336914,27.8686676025391,9,1864,"florida",NA
"1865",-82.4830017089844,27.8514785766602,9,1865,"florida",NA
"1866",-82.4944610595703,27.8400192260742,9,1866,"florida",NA
"1867",-82.5116500854492,27.8457489013672,9,1867,"florida",NA
"1868",-82.5231094360352,27.8514785766602,9,1868,"florida",NA
"1869",-82.5402984619141,27.874397277832,9,1869,"florida",NA
"1870",-82.5402984619141,27.8973159790039,9,1870,"florida",NA
"1871",-82.5402984619141,27.9316940307617,9,1871,"florida",NA
"1872",-82.5402984619141,27.9603404998779,9,1872,"florida",NA
"1873",-82.5632171630859,27.9775295257568,9,1873,"florida",NA
"1874",-82.6033248901367,27.9889888763428,9,1874,"florida",NA
"1875",-82.6205139160156,28.006175994873,9,1875,"florida",NA
"1876",-82.6377029418945,28.017635345459,9,1876,"florida",NA
"1877",-82.6548919677734,28.0119075775146,9,1877,"florida",NA
"1878",-82.6606216430664,28.0119075775146,9,1878,"florida",NA
"1879",-82.6778106689453,28.0233669281006,9,1879,"florida",NA
"1880",-82.6835403442383,28.0405540466309,9,1880,"florida",NA
"1881",-82.6949996948242,28.0462837219238,9,1881,"florida",NA
"1882",-82.7007293701172,28.0405540466309,9,1882,"florida",NA
"1883",-82.7064590454102,28.0004482269287,9,1883,"florida",NA
"1884",-82.7064590454102,27.9775295257568,9,1884,"florida",NA
"1885",-82.7179107666016,27.9660701751709,9,1885,"florida",NA
"1886",-82.729377746582,27.9603404998779,9,1886,"florida",NA
"1887",-82.729377746582,27.9374217987061,9,1887,"florida",NA
"1888",-82.7179107666016,27.9316940307617,9,1888,"florida",NA
"1889",-82.6720733642578,27.9202346801758,9,1889,"florida",NA
"1890",-82.6548919677734,27.8915843963623,9,1890,"florida",NA
"1891",-82.6319732666016,27.885856628418,9,1891,"florida",NA
"1892",-82.6262435913086,27.874397277832,9,1892,"florida",NA
"1893",-82.6377029418945,27.8629379272461,9,1893,"florida",NA
"1894",-82.6377029418945,27.8572082519531,9,1894,"florida",NA
"1895",-82.6319732666016,27.8342895507812,9,1895,"florida",NA
"1896",-82.6319732666016,27.8056411743164,9,1896,"florida",NA
"1897",-82.6377029418945,27.7884540557861,9,1897,"florida",NA
"1898",-82.6377029418945,27.7769947052002,9,1898,"florida",NA
"1899",-82.6377029418945,27.7483444213867,9,1899,"florida",NA
"1900",-82.6434326171875,27.7254276275635,9,1900,"florida",NA
"1901",-82.6606216430664,27.7196979522705,9,1901,"florida",NA
"1902",-82.6835403442383,27.7196979522705,9,1902,"florida",NA
"1903",-82.6949996948242,27.7311573028564,9,1903,"florida",NA
"1904",-82.7007293701172,27.7426166534424,9,1904,"florida",NA
"1905",-82.7179107666016,27.7483444213867,9,1905,"florida",NA
"1906",-82.735107421875,27.7540760040283,9,1906,"florida",NA
"1907",-82.7522964477539,27.7655353546143,9,1907,"florida",NA
"1908",-82.7580184936523,27.7769947052002,9,1908,"florida",NA
"1909",-82.7694854736328,27.8342895507812,9,1909,"florida",NA
"1910",-82.7752151489258,27.8457489013672,9,1910,"florida",NA
"1911",-82.7866744995117,27.8514785766602,9,1911,"florida",NA
"1912",-82.8038558959961,27.8514785766602,9,1912,"florida",NA
"1913",-82.8095855712891,27.8342895507812,9,1913,"florida",NA
"1914",-82.8210525512695,27.8342895507812,9,1914,"florida",NA
"1915",-82.8267822265625,27.8400192260742,9,1915,"florida",NA
"1916",-82.8439636230469,27.8686676025391,9,1916,"florida",NA
"1917",-82.8496932983398,27.9030437469482,9,1917,"florida",NA
"1918",-82.8496932983398,27.9259624481201,9,1918,"florida",NA
"1919",-82.8325119018555,27.9603404998779,9,1919,"florida",NA
"1920",-82.8038558959961,28.0119075775146,9,1920,"florida",NA
"1921",-82.7866744995117,28.0520133972168,9,1921,"florida",NA
"1922",-82.7866744995117,28.0921211242676,9,1922,"florida",NA
"1923",-82.7866744995117,28.1264991760254,9,1923,"florida",NA
"1924",-82.7981262207031,28.1723346710205,9,1924,"florida",NA
"1925",-82.7981262207031,28.1895236968994,9,1925,"florida",NA
"1926",-82.7752151489258,28.2124404907227,9,1926,"florida",NA
"1927",-82.740837097168,28.2697372436523,9,1927,"florida",NA
"1928",-82.735107421875,28.2754669189453,9,1928,"florida",NA
"1929",-82.729377746582,28.3041152954102,9,1929,"florida",NA
"1930",-82.729377746582,28.3442230224609,9,1930,"florida",NA
"1931",-82.7179107666016,28.3728713989258,9,1931,"florida",NA
"1932",-82.7064590454102,28.395788192749,9,1932,"florida",NA
"1933",-82.7007293701172,28.4187068939209,9,1933,"florida",NA
"1934",-82.6835403442383,28.4416255950928,9,1934,"florida",NA
"1935",-82.6778106689453,28.458812713623,9,1935,"florida",NA
"1936",-82.6892700195312,28.4760036468506,9,1936,"florida",NA
"1937",-82.6778106689453,28.5161094665527,9,1937,"florida",NA
"1938",-82.6663513183594,28.5275688171387,9,1938,"florida",NA
"1939",-82.6606216430664,28.5504856109619,9,1939,"florida",NA
"1940",-82.6606216430664,28.5848636627197,9,1940,"florida",NA
"1941",-82.6720733642578,28.6192417144775,9,1941,"florida",NA
"1942",-82.6720733642578,28.6421604156494,9,1942,"florida",NA
"1943",-82.6663513183594,28.6593475341797,9,1943,"florida",NA
"1944",-82.6548919677734,28.6708087921143,9,1944,"florida",NA
"1945",-82.6377029418945,28.6994533538818,9,1945,"florida",NA
"1946",-82.6377029418945,28.716646194458,9,1946,"florida",NA
"1947",-82.6548919677734,28.7395648956299,9,1947,"florida",NA
"1948",-82.6548919677734,28.7567520141602,9,1948,"florida",NA
"1949",-82.6434326171875,28.7739410400391,9,1949,"florida",NA
"1950",-82.6434326171875,28.7853984832764,9,1950,"florida",NA
"1951",-82.6434326171875,28.8025875091553,9,1951,"florida",NA
"1952",-82.6663513183594,28.8083171844482,9,1952,"florida",NA
"1953",-82.6835403442383,28.8140468597412,9,1953,"florida",NA
"1954",-82.6949996948242,28.8255062103271,9,1954,"florida",NA
"1955",-82.6949996948242,28.8369655609131,9,1955,"florida",NA
"1956",-82.6949996948242,28.8426971435547,9,1956,"florida",NA
"1957",-82.6892700195312,28.859884262085,9,1957,"florida",NA
"1958",-82.6778106689453,28.8656120300293,9,1958,"florida",NA
"1959",-82.6548919677734,28.8656120300293,9,1959,"florida",NA
"1960",-82.6377029418945,28.8656120300293,9,1960,"florida",NA
"1961",-82.6262435913086,28.8770732879639,9,1961,"florida",NA
"1962",-82.6205139160156,28.8885307312012,9,1962,"florida",NA
"1963",-82.6319732666016,28.8999919891357,9,1963,"florida",NA
"1964",-82.6548919677734,28.9229106903076,9,1964,"florida",NA
"1965",-82.6949996948242,28.9400997161865,9,1965,"florida",NA
"1966",-82.7121887207031,28.9572868347168,9,1966,"florida",NA
"1967",-82.7236480712891,28.9687442779541,9,1967,"florida",NA
"1968",-82.7236480712891,28.9973945617676,9,1968,"florida",NA
"1969",-82.735107421875,29.0088520050049,9,1969,"florida",NA
"1970",-82.7465667724609,29.0317707061768,9,1970,"florida",NA
"1971",-82.740837097168,29.0546894073486,9,1971,"florida",NA
"1972",-82.740837097168,29.0661506652832,9,1972,"florida",NA
"1973",-82.7465667724609,29.0718765258789,9,1973,"florida",NA
"1974",-82.7580184936523,29.0833377838135,9,1974,"florida",NA
"1975",-82.7924041748047,29.0890693664551,9,1975,"florida",NA
"1976",-82.8038558959961,29.0947952270508,9,1976,"florida",NA
"1977",-82.8095855712891,29.1177139282227,9,1977,"florida",NA
"1978",-82.8038558959961,29.1406326293945,9,1978,"florida",NA
"1979",-82.7981262207031,29.1520938873291,9,1979,"florida",NA
"1980",-82.8095855712891,29.169282913208,9,1980,"florida",NA
"1981",-82.8496932983398,29.1750087738037,9,1981,"florida",NA
"1982",-82.8840713500977,29.1750087738037,9,1982,"florida",NA
"1983",-82.9757461547852,29.1864700317383,9,1983,"florida",NA
"1984",-83.010124206543,29.1864700317383,9,1984,"florida",NA
"1985",-83.0445022583008,29.1979274749756,9,1985,"florida",NA
"1986",-83.0674209594727,29.2093887329102,9,1986,"florida",NA
"1987",-83.0731506347656,29.2265777587891,9,1987,"florida",NA
"1988",-83.0731506347656,29.2437648773193,9,1988,"florida",NA
"1989",-83.0674209594727,29.2609539031982,9,1989,"florida",NA
"1990",-83.0903396606445,29.2896022796631,9,1990,"florida",NA
"1991",-83.1189880371094,29.2953338623047,9,1991,"florida",NA
"1992",-83.1419067382812,29.2953338623047,9,1992,"florida",NA
"1993",-83.1533660888672,29.306791305542,9,1993,"florida",NA
"1994",-83.1648254394531,29.3354396820068,9,1994,"florida",NA
"1995",-83.1648254394531,29.364086151123,9,1995,"florida",NA
"1996",-83.187744140625,29.3984661102295,9,1996,"florida",NA
"1997",-83.2106552124023,29.4213809967041,9,1997,"florida",NA
"1998",-83.2335815429688,29.4385738372803,9,1998,"florida",NA
"1999",-83.2507629394531,29.444299697876,9,1999,"florida",NA
"2000",-83.2679595947266,29.444299697876,9,2000,"florida",NA
"2001",-83.2794189453125,29.444299697876,9,2001,"florida",NA
"2002",-83.2966003417969,29.4385738372803,9,2002,"florida",NA
"2003",-83.3080596923828,29.4557609558105,9,2003,"florida",NA
"2004",-83.3137969970703,29.4729499816895,9,2004,"florida",NA
"2005",-83.3309783935547,29.4958686828613,9,2005,"florida",NA
"2006",-83.3481674194336,29.5015983581543,9,2006,"florida",NA
"2007",-83.37109375,29.5130558013916,9,2007,"florida",NA
"2008",-83.3882751464844,29.5245132446289,9,2008,"florida",NA
"2009",-83.3997344970703,29.5359745025635,9,2009,"florida",NA
"2010",-83.3940048217773,29.5760822296143,9,2010,"florida",NA
"2011",-83.3997344970703,29.5932693481445,9,2011,"florida",NA
"2012",-83.4112014770508,29.6276454925537,9,2012,"florida",NA
"2013",-83.4112014770508,29.6734828948975,9,2013,"florida",NA
"2014",-83.4513092041016,29.684944152832,9,2014,"florida",NA
"2015",-83.4856796264648,29.6964015960693,9,2015,"florida",NA
"2016",-83.4914093017578,29.7250518798828,9,2016,"florida",NA
"2017",-83.5085983276367,29.7307777404785,9,2017,"florida",NA
"2018",-83.5257873535156,29.7250518798828,9,2018,"florida",NA
"2019",-83.5487060546875,29.7307777404785,9,2019,"florida",NA
"2020",-83.5658950805664,29.765157699585,9,2020,"florida",NA
"2021",-83.5945434570312,29.7766151428223,9,2021,"florida",NA
"2022",-83.6002731323242,29.7938041687012,9,2022,"florida",NA
"2023",-83.6002731323242,29.8109931945801,9,2023,"florida",NA
"2024",-83.5830841064453,29.822452545166,9,2024,"florida",NA
"2025",-83.5773468017578,29.833911895752,9,2025,"florida",NA
"2026",-83.5945434570312,29.8511028289795,9,2026,"florida",NA
"2027",-83.6231842041016,29.8625602722168,9,2027,"florida",NA
"2028",-83.6575698852539,29.896936416626,9,2028,"florida",NA
"2029",-83.6976776123047,29.9370441436768,9,2029,"florida",NA
"2030",-83.7435073852539,29.9599628448486,9,2030,"florida",NA
"2031",-83.7778930664062,29.9886112213135,9,2031,"florida",NA
"2032",-83.8122711181641,29.9886112213135,9,2032,"florida",NA
"2033",-83.8294525146484,29.9943428039551,9,2033,"florida",NA
"2034",-83.9440460205078,30.0802822113037,9,2034,"florida",NA
"2035",-83.9841537475586,30.1032009124756,9,2035,"florida",NA
"2036",-84.0299835205078,30.1146621704102,9,2036,"florida",NA
"2037",-84.0758209228516,30.1089324951172,9,2037,"florida",NA
"2038",-84.1044769287109,30.1032009124756,9,2038,"florida",NA
"2039",-84.1331253051758,30.0917434692383,9,2039,"florida",NA
"2040",-84.1560363769531,30.0917434692383,9,2040,"florida",NA
"2041",-84.1789627075195,30.0974750518799,9,2041,"florida",NA
"2042",-84.2133331298828,30.1146621704102,9,2042,"florida",NA
"2043",-84.2305297851562,30.1146621704102,9,2043,"florida",NA
"2044",-84.2477111816406,30.1146621704102,9,2044,"florida",NA
"2045",-84.2763671875,30.1146621704102,9,2045,"florida",NA
"2046",-84.2763671875,30.0860137939453,9,2046,"florida",NA
"2047",-84.2820892333984,30.074556350708,9,2047,"florida",NA
"2048",-84.3050079345703,30.074556350708,9,2048,"florida",NA
"2049",-84.3393859863281,30.074556350708,9,2049,"florida",NA
"2050",-84.3565826416016,30.0688247680664,9,2050,"florida",NA
"2051",-84.3909530639648,30.0401763916016,9,2051,"florida",NA
"2052",-84.3909530639648,30.0229873657227,9,2052,"florida",NA
"2053",-84.368034362793,29.9943428039551,9,2053,"florida",NA
"2054",-84.368034362793,29.9886112213135,9,2054,"florida",NA
"2055",-84.4024124145508,29.9886112213135,9,2055,"florida",NA
"2056",-84.4196014404297,29.9886112213135,9,2056,"florida",NA
"2057",-84.4310607910156,29.9828815460205,9,2057,"florida",NA
"2058",-84.4081420898438,29.9714241027832,9,2058,"florida",NA
"2059",-84.3737640380859,29.9599628448486,9,2059,"florida",NA
"2060",-84.3508453369141,29.9485054016113,9,2060,"florida",NA
"2061",-84.3451156616211,29.9313163757324,9,2061,"florida",NA
"2062",-84.3565826416016,29.9198551177979,9,2062,"florida",NA
"2063",-84.368034362793,29.9083976745605,9,2063,"florida",NA
"2064",-84.3737640380859,29.9083976745605,9,2064,"florida",NA
"2065",-84.4138717651367,29.9141254425049,9,2065,"florida",NA
"2066",-84.4367904663086,29.9313163757324,9,2066,"florida",NA
"2067",-84.4539794921875,29.9370441436768,9,2067,"florida",NA
"2068",-84.4654388427734,29.9370441436768,9,2068,"florida",NA
"2069",-84.4826202392578,29.9313163757324,9,2069,"florida",NA
"2070",-84.4998168945312,29.9198551177979,9,2070,"florida",NA
"2071",-84.5227355957031,29.9255867004395,9,2071,"florida",NA
"2072",-84.5341949462891,29.9255867004395,9,2072,"florida",NA
"2073",-84.5628433227539,29.9198551177979,9,2073,"florida",NA
"2074",-84.6258697509766,29.8797492980957,9,2074,"florida",NA
"2075",-84.7175445556641,29.8453712463379,9,2075,"florida",NA
"2076",-84.8092193603516,29.7995338439941,9,2076,"florida",NA
"2077",-84.8550491333008,29.7766151428223,9,2077,"florida",NA
"2078",-84.8836975097656,29.759428024292,9,2078,"florida",NA
"2079",-84.8951568603516,29.759428024292,9,2079,"florida",NA
"2080",-84.9008865356445,29.765157699585,9,2080,"florida",NA
"2081",-84.8951568603516,29.7938041687012,9,2081,"florida",NA
"2082",-84.8836975097656,29.8052654266357,9,2082,"florida",NA
"2083",-84.9008865356445,29.816722869873,9,2083,"florida",NA
"2084",-84.9180755615234,29.816722869873,9,2084,"florida",NA
"2085",-84.9467239379883,29.8109931945801,9,2085,"florida",NA
"2086",-84.9467239379883,29.7880764007568,9,2086,"florida",NA
"2087",-84.9639129638672,29.7766151428223,9,2087,"florida",NA
"2088",-84.9868316650391,29.7766151428223,9,2088,"florida",NA
"2089",-84.998291015625,29.765157699585,9,2089,"florida",NA
"2090",-85.0097503662109,29.7422389984131,9,2090,"florida",NA
"2091",-85.0212020874023,29.7365093231201,9,2091,"florida",NA
"2092",-85.0613098144531,29.7365093231201,9,2092,"florida",NA
"2093",-85.1243438720703,29.7422389984131,9,2093,"florida",NA
"2094",-85.1701812744141,29.7422389984131,9,2094,"florida",NA
"2095",-85.1930923461914,29.7422389984131,9,2095,"florida",NA
"2096",-85.2160186767578,29.7250518798828,9,2096,"florida",NA
"2097",-85.2389297485352,29.7078590393066,9,2097,"florida",NA
"2098",-85.2618560791016,29.7078590393066,9,2098,"florida",NA
"2099",-85.2962265014648,29.7078590393066,9,2099,"florida",NA
"2100",-85.3191452026367,29.7078590393066,9,2100,"florida",NA
"2101",-85.3420639038086,29.6964015960693,9,2101,"florida",NA
"2102",-85.3649826049805,29.684944152832,9,2102,"florida",NA
"2103",-85.3821716308594,29.684944152832,9,2103,"florida",NA
"2104",-85.3993606567383,29.6906719207764,9,2104,"florida",NA
"2105",-85.4337310791016,29.7365093231201,9,2105,"florida",NA
"2106",-85.445198059082,29.7823467254639,9,2106,"florida",NA
"2107",-85.456657409668,29.816722869873,9,2107,"florida",NA
"2108",-85.450927734375,29.8453712463379,9,2108,"florida",NA
"2109",-85.450927734375,29.8682899475098,9,2109,"florida",NA
"2110",-85.4394683837891,29.8797492980957,9,2110,"florida",NA
"2111",-85.4280090332031,29.896936416626,9,2111,"florida",NA
"2112",-85.4108200073242,29.9026679992676,9,2112,"florida",NA
"2113",-85.4050903320312,29.9026679992676,9,2113,"florida",NA
"2114",-85.4050903320312,29.822452545166,9,2114,"florida",NA
"2115",-85.4108200073242,29.7880764007568,9,2115,"florida",NA
"2116",-85.4050903320312,29.7479705810547,9,2116,"florida",NA
"2117",-85.3821716308594,29.7193202972412,9,2117,"florida",NA
"2118",-85.3649826049805,29.7078590393066,9,2118,"florida",NA
"2119",-85.3477935791016,29.7250518798828,9,2119,"florida",NA
"2120",-85.3306045532227,29.759428024292,9,2120,"florida",NA
"2121",-85.3248748779297,29.7995338439941,9,2121,"florida",NA
"2122",-85.3306045532227,29.8453712463379,9,2122,"florida",NA
"2123",-85.3535232543945,29.8797492980957,9,2123,"florida",NA
"2124",-85.3764419555664,29.9026679992676,9,2124,"florida",NA
"2125",-85.3936309814453,29.9370441436768,9,2125,"florida",NA
"2126",-85.3936309814453,29.9542350769043,9,2126,"florida",NA
"2127",-85.4108200073242,29.9656925201416,9,2127,"florida",NA
"2128",-85.450927734375,29.9714241027832,9,2128,"florida",NA
